date,store_number,store_name,city,county,sales
2018-03-11,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,22331.480000000003
2018-07-22,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,27099.7
2021-05-23,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,16451.24
2021-10-10,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,22887.58
2021-06-13,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,31673.039999999997
2018-09-30,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,25959.58
2021-12-26,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,30594.240000000005
2018-12-02,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,34391.13
2018-11-18,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,30503.59
2021-07-11,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,19310.48
2018-12-16,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,25134.250000000004
2021-08-15,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,24447.890000000003
2019-01-13,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,14882.199999999999
2019-12-08,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,27220.789999999997
2021-09-12,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,11385.609999999999
2021-07-18,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,18045.05
2021-09-05,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,25479.169999999995
2018-04-01,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,8624.7799999999988
2018-04-22,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,17636.7
2020-08-16,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,21328.23
2020-05-17,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,9938.67
2020-07-26,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,20628.37
2020-01-12,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,18443.52
2018-04-29,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,16189.63
2020-04-12,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,21711.170000000002
2018-06-17,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,14796.499999999998
2020-06-14,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,16102.760000000002
2020-02-23,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,20063.81
2018-04-15,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,19214.99
2018-08-19,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,21574.189999999995
2019-10-06,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,15601.380000000001
2021-10-24,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,13073.629999999997
2021-04-11,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,19192.889999999996
2019-04-28,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,10224.71
2019-01-20,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,13251.779999999999
2020-09-27,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,14139.520000000002
2019-03-17,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,12384.11
2021-10-17,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,30057.119999999995
2020-03-01,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,15549.840000000002
2020-07-19,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,23392.9
2020-06-07,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,13242.379999999997
2022-01-02,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,22107.010000000002
2021-03-28,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,18859.709999999995
2020-09-20,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,17300.76
2021-05-09,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,19177.3
2019-05-19,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,22766.929999999993
2021-02-28,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,10679.300000000001
2020-05-24,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,15649.33
2019-06-02,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,24525.200000000004
2019-09-22,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,12026.04
2021-03-14,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,18789.57
2019-09-08,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,17980.719999999998
2020-07-05,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,25599.8
2021-11-14,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,37444.74
2021-02-07,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,18688.329999999998
2020-08-02,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,20116.410000000003
2018-02-25,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,13607.069999999996
2021-04-25,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,20913.35
2018-10-28,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,17721.519999999997
2019-08-11,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,10919.630000000001
2019-04-21,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,16421.19
2018-10-21,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,19540.380000000005
2019-04-07,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,14771.91
2020-01-19,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,12347.800000000001
2019-12-01,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,8781.03
2021-09-26,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,15889.689999999999
2021-03-21,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,11119.990000000002
2020-02-09,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,18584.18
2021-04-04,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,17036.77
2018-01-28,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,18342.08
2021-01-03,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,20712.71
2019-10-27,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,19552.579999999998
2019-08-25,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,21955.629999999997
2018-11-04,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,9711.73
2018-05-27,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,14414.36
2021-01-24,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,20519.160000000003
2019-11-17,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,24771.500000000004
2018-08-12,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,16954.2
2021-08-08,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,16000.789999999999
2019-03-31,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,9996.57
2018-06-24,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,16698.67
2020-10-18,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,11496.86
2019-01-27,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,14565.169999999998
2021-07-04,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,19898.960000000003
2019-05-05,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,10996.15
2018-11-25,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,708.21
2019-06-23,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,10755.12
2020-04-05,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,8090.6600000000008
2021-06-20,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,9259.01
2020-03-15,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,20613.53
2019-03-24,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,17199.710000000003
2019-09-29,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,11050.420000000004
2020-02-16,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,19735.03
2020-02-02,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,13799.84
2020-04-26,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,27351.63
2019-08-18,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,23422.39
2020-01-19,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,19399.779999999995
2020-07-05,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,39614.380000000005
2021-07-25,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,27079.649999999998
2020-02-23,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,19511.690000000002
2018-07-01,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,43017.579999999994
2018-02-04,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,20729.690000000006
2018-04-08,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,31824.13
2018-06-17,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,21859.73
2018-01-28,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,21756.629999999997
2018-02-11,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,28483.019999999997
2018-04-15,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,36414.98
2018-05-27,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,25916.04
2018-06-10,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,28443.339999999997
2018-04-01,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,27082.099999999991
2020-10-04,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,32214.579999999998
2021-04-25,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,22501.600000000002
2020-08-23,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,31939.23
2022-01-02,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,33782.68
2020-05-17,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,31992.170000000002
2020-05-31,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,22112.32
2018-02-18,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,21207.940000000002
2020-06-28,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,31506.379999999997
2018-11-11,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,25635.899999999998
2021-10-10,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,26353.71
2018-12-23,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,43892.79
2021-08-08,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,20531.52
2019-10-13,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,37421.64
2021-05-23,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,20539.88
2021-08-22,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,32588.489999999998
2020-01-12,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,33901.649999999994
2020-05-24,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,28494.550000000003
2021-07-11,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,27677.870000000003
2020-09-06,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,24096.229999999996
2018-12-02,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,30882.1
2018-11-04,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,31904.76
2019-10-06,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,22880.85
2019-09-08,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,27426.239999999994
2020-04-26,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,32049.719999999998
2019-03-31,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,19475.899999999998
2019-01-20,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,21685.379999999997
2019-08-04,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,21481.459999999995
2019-02-10,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,34949.85
2018-08-05,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,40209.520000000004
2020-03-01,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,33101.76
2018-01-21,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,19595.2
2021-02-28,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,28992.149999999998
2020-01-26,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,19896.72
2018-03-04,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,33909.56
2019-06-16,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,49881.749999999993
2021-03-21,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,25080.72
2020-11-22,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,49408.34
2021-11-14,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,32729.48000000001
2020-09-27,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,39958.83
2020-02-09,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,20657.489999999998
2019-11-10,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,29369.57
2019-07-07,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,35987.47
2021-11-28,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,33582.179999999993
2020-11-29,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,27587.689999999995
2018-09-16,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,27495.729999999996
2020-02-16,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,31579.32
2020-07-26,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,41785.51999999999
2019-12-01,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,40282.04
2021-10-31,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,17776.07
2021-09-05,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,24321.03
2021-10-24,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,44407.680000000008
2020-08-16,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,24189.969999999998
2018-03-18,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,31808.079999999994
2018-05-13,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,22393.480000000007
2018-07-22,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,41862.069999999992
2018-01-14,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,23918.589999999997
2018-07-15,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,20838.76
2018-06-03,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,31556.260000000002
2021-09-12,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,22446.560000000005
2018-10-14,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,28407.489999999998
2020-05-10,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,30857.72
2021-06-13,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,23301.719999999994
2019-06-23,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,21784.370000000003
2019-04-21,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,24399.789999999997
2019-06-30,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,44347.91
2019-09-22,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,25764.350000000002
2020-03-29,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,38494.37
2021-11-21,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,15900.09
2020-11-15,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,26909.989999999998
2018-12-30,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,58180.48000000001
2019-07-14,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,22094.589999999993
2021-01-24,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,24084.489999999998
2021-01-31,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,28555.899999999994
2019-01-27,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,19897.539999999997
2019-03-24,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,26345.29
2021-01-17,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,29089.56
2019-02-03,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,24790.469999999998
2021-09-19,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,34672.23
2021-03-14,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,29790.980000000003
2021-06-27,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,34546.51
2020-12-27,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,45662.82
2020-12-13,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,25353.970000000005
2018-11-18,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,38401.26
2020-11-08,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,28290.54
2020-03-22,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,31056.29
2019-01-06,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,24228.129999999997
2018-12-09,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,47052.180000000008
2019-12-15,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,26920.38
2019-11-17,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,28568.669999999995
2019-06-02,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,38911.69000000001
2020-07-12,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,40323.070000000007
2019-12-22,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,88343.2
2020-06-21,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,39305.46
2020-06-14,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,30787.469999999998
2020-08-02,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,34010.799999999996
2021-01-03,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,36940.780000000006
2020-09-20,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,28129.78
2019-11-24,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,29748.959999999995
2021-02-07,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,21344.120000000003
2020-11-01,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,26057.050000000003
2021-02-21,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,37498.169999999991
2018-09-30,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,22574.519999999997
2020-02-02,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,20174.319999999996
2020-12-20,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,40067.55
2019-06-09,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,41547.850000000006
2019-10-27,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,25065.33
2021-05-16,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,26373.339999999997
2020-08-09,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,30156.59
2019-07-21,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,18957.0
2019-05-19,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,30438.879999999997
2019-04-28,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,34425.770000000004
2018-03-25,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,21666.920000000006
2018-06-24,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,28150.789999999997
2018-10-07,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,23971.950000000004
2021-03-07,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,20891.399999999998
2018-10-21,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,31866.760000000002
2020-06-07,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,33604.15
2018-04-22,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,24224.710000000003
2020-09-13,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,23817.189999999991
2021-04-11,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,25892.4
2021-04-18,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,30744.379999999997
2021-12-12,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,24378.07
2018-09-02,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,30237.58
2019-04-14,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,30213.800000000003
2019-03-03,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,24239.29
2018-07-08,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,26235.360000000004
2021-05-09,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,28608.760000000006
2018-05-20,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,23835.250000000004
2018-03-11,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,23993.540000000005
2018-05-06,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,43638.25
2019-01-13,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,22625.460000000003
2020-12-06,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,28823.740000000005
2021-01-10,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,32245.98
2019-03-10,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,26807.62
2020-03-15,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,28176.31
2021-12-26,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,36336.189999999995
2021-05-02,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,26096.200000000004
2019-02-17,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,36529.579999999994
2019-12-08,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,37209.700000000004
2020-03-08,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,21604.940000000002
2019-08-11,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,27227.03
2018-09-09,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,21885.43
2021-10-03,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,28109.68
2021-12-19,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,30736.920000000006
2019-09-29,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,23546.07
2021-07-18,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,16735.25
2020-04-05,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,12133.01
2018-10-28,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,26903.19
2020-05-03,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,39488.610000000008
2019-09-01,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,27002.510000000002
2019-05-05,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,24038.339999999993
2021-07-04,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,31827.379999999994
2021-05-30,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,32113.119999999995
2019-05-26,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,27697.56
2018-04-29,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,22309.239999999994
2020-04-12,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,20681.679999999997
2020-04-19,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,24227.69
2018-08-12,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,24010.729999999996
2018-08-26,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,25129.200000000004
2021-08-01,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,21663.11
2020-07-19,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,24427.620000000003
2019-05-12,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,23799.7
2018-08-19,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,34082.19
2021-04-04,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,24225.889999999996
2019-03-17,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,25092.67
2018-11-25,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,44103.71
2019-12-29,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,32324.390000000003
2021-02-14,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,25604.449999999997
2019-07-28,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,25340.989999999998
2019-11-03,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,23485.04
2019-08-25,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,32351.779999999995
2020-10-18,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,19233.02
2018-07-29,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,29897.83
2021-08-15,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,20251.430000000004
2020-10-11,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,29557.599999999995
2018-01-07,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,28525.49
2021-06-06,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,35701.07
2020-08-30,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,31867.079999999998
2019-09-15,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,28504.629999999994
2021-11-07,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,24110.989999999998
2018-02-25,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,23439.440000000006
2018-12-16,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,36510.32
2020-10-25,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,25595.32
2019-04-07,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,29006.899999999998
2021-12-05,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,14110.38
2019-02-24,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,29724.449999999997
2019-10-20,2616,Hy-Vee Food and Drug / Clinton,Clinton,CLINTON,58844.0
